date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx28_convert,255.01,256.87,226.05,228.31,-0.1016,,,,,18891,,,
2022-01-14,xxx28_convert,225.5,239.28,218.89,231.23,0.0128,,,,,58829,,,
2022-01-21,xxx28_convert,228.45,232.21,218.25,218.63,-0.0545,,,,,31024,,,
2022-01-28,xxx28_convert,212.39,223.9,207.51,222.13,0.0158,,,,,83548,,,
2022-02-04,xxx28_convert,222.95,234.49,210.4,219.23,-0.013,,,,,12607,,,
2022-02-11,xxx28_convert,219.0,222.19,206.11,207.9,-0.0517,,,,,67378,,,
2022-02-18,xxx28_convert,205.8,214.57,195.79,196.84,-0.0532,,,,,15663,,,
2022-02-25,xxx28_convert,195.53,208.47,184.44,208.09,0.0572,,,,,39283,,,
2022-03-04,xxx28_convert,207.79,217.31,199.26,203.01,-0.0244,,,,,10818,,,
2022-03-11,xxx28_convert,203.45,205.23,189.2,197.9,-0.0251,,,,,36780,,,
2022-03-18,xxx28_convert,198.24,219.58,191.82,218.8,0.1055,keep,0,1000000,1000000,65194,0.0,0.0,
2022-03-25,xxx28_convert,218.19,221.85,208.31,211.03,-0.0355,keep,0,1000000,1000000.0,17942,0.0,0.0,
2022-04-01,xxx28_convert,210.38,222.16,209.3,212.25,0.0057,keep,0,1000000,1000000.0,22225,0.0,0.0,
2022-04-08,xxx28_convert,214.63,221.0,196.62,197.17,-0.0711,keep,0,1000000,1000000.0,26983,0.0,0.0,
2022-04-14,xxx28_convert,194.21,201.12,189.22,189.41,-0.0393,keep,0,1000000,1000000.0,68954,0.0,0.0,
2022-04-22,xxx28_convert,188.3,193.3,171.1,171.43,-0.095,sell,0,1000000,1000000.0,73422,0.0,0.0,
2022-04-29,xxx28_convert,169.69,186.93,167.55,175.94,0.0262,sell,0,1000000.0,1000000.0,61987,0.0,0.0,0.0
2022-05-06,xxx28_convert,175.09,185.98,165.58,169.7,-0.0356,keep,0,1000000.0,1000000.0,56545,0.0,0.0,0.0
2022-05-13,xxx28_convert,166.72,171.26,154.64,166.91,-0.0164,keep,0,1000000.0,1000000.0,69230,0.0,0.0,
2022-05-20,xxx28_convert,164.74,169.1,154.55,159.65,-0.0435,keep,0,1000000.0,1000000.0,11665,0.0,0.0,
2022-05-27,xxx28_convert,159.84,165.23,154.55,165.1,0.0342,keep,0,1000000.0,1000000.0,90726,0.0,0.0,
2022-06-03,xxx28_convert,166.96,190.13,159.35,184.91,0.12,keep,0,1000000.0,1000000.0,83978,0.0,0.0,
2022-06-10,xxx28_convert,188.93,192.68,177.2,178.45,-0.0349,keep,0,1000000.0,1000000.0,56156,0.0,0.0,
2022-06-17,xxx28_convert,170.55,172.68,158.17,163.26,-0.0851,keep,0,1000000.0,1000000.0,30106,0.0,0.0,
2022-06-24,xxx28_convert,165.05,186.41,164.21,185.92,0.1388,keep,0,1000000.0,1000000.0,38949,0.0,0.0,
2022-07-01,xxx28_convert,186.11,186.58,161.11,168.2,-0.0953,keep,0,1000000.0,1000000.0,61189,0.0,0.0,
2022-07-08,xxx28_convert,166.1,176.94,164.61,175.5,0.0434,keep,0,1000000.0,1000000.0,75516,0.0,0.0,
2022-07-15,xxx28_convert,174.0,176.32,157.65,167.38,-0.0463,keep,0,1000000.0,1000000.0,76914,0.0,0.0,
2022-07-22,xxx28_convert,168.95,187.56,167.11,182.47,0.0902,keep,0,1000000.0,1000000.0,66272,0.0,0.0,
2022-07-29,xxx28_convert,181.83,184.42,169.76,184.02,0.0085,keep,0,1000000.0,1000000.0,40461,0.0,0.0,
2022-08-05,xxx28_convert,181.3,191.8,179.43,190.17,0.0333,keep,0,1000000.0,1000000.0,86322,0.0,0.0,
2022-08-12,xxx28_convert,191.09,194.37,179.82,189.89,-0.0015,keep,0,1000000.0,1000000.0,81617,0.0,0.0,
2022-08-19,xxx28_convert,189.05,192.11,181.58,183.77,-0.0322,keep,0,1000000.0,1000000.0,46314,0.0,0.0,
2022-08-26,xxx28_convert,180.0,181.23,164.63,165.23,-0.1008,keep,0,1000000.0,1000000.0,70005,0.0,0.0,
2022-09-02,xxx28_convert,164.28,165.82,150.87,153.69,-0.0699,keep,0,1000000.0,1000000.0,49755,0.0,0.0,
2022-09-09,xxx28_convert,152.88,163.29,150.48,162.59,0.058,keep,0,1000000.0,1000000.0,36276,0.0,0.0,
2022-09-16,xxx28_convert,163.69,165.66,149.56,151.51,-0.0681,keep,0,1000000.0,1000000.0,77439,0.0,0.0,
2022-09-23,xxx28_convert,150.71,153.54,144.79,147.01,-0.0297,keep,0,1000000.0,1000000.0,62505,0.0,0.0,
2022-09-30,xxx28_convert,147.0,151.19,143.75,143.84,-0.0215,keep,0,1000000.0,1000000.0,29265,0.0,0.0,
2022-10-07,xxx28_convert,144.98,158.25,143.9,150.29,0.0447,keep,0,1000000.0,1000000.0,86456,0.0,0.0,
