date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx91_convert,1147.75,1208.0,1010.0,1026.96,-0.0282,,,,,19524,,,
2022-01-14,xxx91_convert,1000.0,1115.6,980.0,1049.61,0.022,,,,,66307,,,
2022-01-21,xxx91_convert,1026.61,1070.79,940.5,943.9,-0.1007,,,,,85895,,,
2022-01-28,xxx91_convert,904.76,987.69,792.01,846.35,-0.1033,,,,,30641,,,
2022-02-04,xxx91_convert,872.71,943.7,862.05,923.32,0.091,,,,,23680,,,
2022-02-11,xxx91_convert,923.79,947.77,850.7,860.0,-0.0687,,,,,82120,,,
2022-02-18,xxx91_convert,861.57,926.43,837.61,856.98,-0.0035,,,,,50620,,,
2022-02-25,xxx91_convert,834.13,856.73,700.0,809.87,-0.055,,,,,53024,,,
2022-03-04,xxx91_convert,815.01,889.88,814.71,838.29,0.0352,,,,,10529,,,
2022-03-11,xxx91_convert,856.3,866.14,782.17,795.35,-0.0513,,,,,73587,,,
2022-03-18,xxx91_convert,780.61,907.85,756.04,905.39,0.1383,keep,0,1000000,1000000,29543,0.0,0.0,
2022-03-25,xxx91_convert,914.98,1040.7,907.09,1010.64,0.1163,keep,0,1000000,1000000.0,84005,0.0,0.0,
2022-04-01,xxx91_convert,1065.1,1114.77,1053.6,1084.59,0.0731,keep,0,1000000,1000000.0,94545,0.0,0.0,
2022-04-08,xxx91_convert,1089.38,1152.87,1021.54,1025.49,-0.0544,keep,0,1000000,1000000.0,85483,0.0,0.0,
2022-04-14,xxx91_convert,980.4,1026.24,973.1,985.0,-0.0395,keep,0,1000000,1000000.0,78998,0.0,0.0,
2022-04-22,xxx91_convert,989.03,1092.22,973.41,1005.05,0.0203,keep,0,1000000,1000000.0,82965,0.0,0.0,
2022-04-29,xxx91_convert,978.97,1008.62,821.7,870.76,-0.1336,keep,0,1000000,1000000.0,85168,0.0,0.0,
2022-05-06,xxx91_convert,860.77,955.5,843.11,865.65,-0.0058,keep,0,1000000,1000000.0,34367,0.0,0.0,
2022-05-13,xxx91_convert,836.45,845.63,680.0,769.59,-0.111,keep,0,1000000,1000000.0,77406,0.0,0.0,
2022-05-20,xxx91_convert,767.16,769.76,633.0,663.9,-0.1374,keep,0,1000000,1000000.0,48251,0.0,0.0,
2022-05-27,xxx91_convert,655.02,759.8,620.57,759.63,0.1442,keep,0,1000000,1000000.0,17803,0.0,0.0,
2022-06-03,xxx91_convert,773.84,792.63,700.25,703.55,-0.0738,keep,0,1000000,1000000.0,90536,0.0,0.0,
2022-06-10,xxx91_convert,733.06,766.64,683.74,696.69,-0.0098,keep,0,1000000,1000000.0,62572,0.0,0.0,
2022-06-17,xxx91_convert,669.5,706.99,626.08,650.28,-0.0666,keep,0,1000000,1000000.0,30589,0.0,0.0,
2022-06-24,xxx91_convert,673.81,740.5,673.0,737.12,0.1335,keep,0,1000000,1000000.0,19103,0.0,0.0,
2022-07-01,xxx91_convert,748.1,756.21,656.59,681.79,-0.075,keep,0,1000000,1000000.0,51647,0.0,0.0,
2022-07-08,xxx91_convert,669.0,764.94,648.5,752.29,0.1034,keep,0,1000000,1000000.0,48459,0.0,0.0,
2022-07-15,xxx91_convert,756.31,759.19,675.1,720.2,-0.0426,keep,0,1000000,1000000.0,31617,0.0,0.0,
2022-07-22,xxx91_convert,734.81,842.36,710.93,816.73,0.134,keep,0,1000000,1000000.0,79438,0.0,0.0,
2022-07-29,xxx91_convert,816.65,894.96,768.79,891.45,0.0914,keep,0,1000000,1000000.0,72066,0.0,0.0,
2022-08-05,xxx91_convert,903.83,940.82,856.63,864.51,-0.0303,keep,0,1000000,1000000.0,81305,0.0,0.0,
2022-08-12,xxx91_convert,885.0,915.6,838.06,900.09,0.0412,keep,0,1000000,1000000.0,58663,0.0,0.0,
2022-08-19,xxx91_convert,905.36,944.0,877.5,890.0,-0.0112,keep,0,1000000,1000000.0,84327,0.0,0.0,
2022-08-26,xxx91_convert,875.74,910.94,287.47,288.09,-0.6763,keep,0,1000000,1000000.0,23356,0.0,0.0,
2022-09-02,xxx91_convert,282.83,288.48,266.15,270.21,-0.0621,keep,0,1000000,1000000.0,79717,0.0,0.0,
2022-09-09,xxx91_convert,272.68,299.85,265.74,299.68,0.109,keep,0,1000000,1000000.0,21181,0.0,0.0,
2022-09-16,xxx91_convert,300.72,309.12,290.4,303.35,0.0123,keep,0,1000000,1000000.0,39155,0.0,0.0,
2022-09-23,xxx91_convert,300.09,313.8,272.82,275.33,-0.0923,keep,0,1000000,1000000.0,65915,0.0,0.0,
2022-09-30,xxx91_convert,271.83,289.0,262.47,265.25,-0.0366,keep,0,1000000,1000000.0,16343,0.0,0.0,
2022-10-07,xxx91_convert,254.5,257.5,222.02,223.07,-0.159,keep,0,1000000,1000000.0,40570,0.0,0.0,
2022-10-14,xxx91_convert,223.93,226.99,204.16,204.99,-0.0812,keep,0,1000000,1000000.0,26105,0.0,0.0,
2022-10-21,xxx91_convert,210.04,229.82,202.0,214.44,0.046,keep,0,1000000,1000000.0,31548,0.0,0.0,
2022-10-28,xxx91_convert,205.82,233.81,198.59,228.52,0.0656,keep,0,1000000,1000000.0,38266,0.0,0.0,
2022-11-04,xxx91_convert,226.19,237.4,203.08,207.47,-0.0922,keep,0,1000000,1000000.0,90781,0.0,0.0,
2022-11-11,xxx91_convert,208.65,208.9,177.12,195.97,-0.0555,keep,0,1000000,1000000.0,75974,0.0,0.0,
2022-11-18,xxx91_convert,192.77,200.82,176.55,180.19,-0.0806,keep,0,1000000,1000000.0,83655,0.0,0.0,
2022-11-25,xxx91_convert,175.85,185.2,166.19,182.86,0.0148,keep,0,1000000,1000000.0,54412,0.0,0.0,
2022-12-02,xxx91_convert,179.96,198.92,178.75,194.86,0.0656,keep,0,1000000,1000000.0,48416,0.0,0.0,
2022-12-09,xxx91_convert,189.44,191.27,169.06,179.05,-0.0811,keep,0,1000000,1000000.0,52743,0.0,0.0,
2022-12-16,xxx91_convert,176.1,177.37,150.04,150.23,-0.161,keep,0,1000000,1000000.0,34535,0.0,0.0,
2022-12-23,xxx91_convert,154.0,155.25,121.02,123.15,-0.1803,keep,0,1000000,1000000.0,80112,0.0,0.0,
2022-12-30,xxx91_convert,117.5,124.48,108.24,123.18,0.0003,keep,0,1000000,1000000.0,14130,0.0,0.0,
2023-01-06,xxx91_convert,118.47,118.8,101.81,113.06,-0.0821,keep,0,1000000,1000000.0,45937,0.0,0.0,
2023-01-13,xxx91_convert,118.96,125.95,114.92,122.4,0.0826,keep,0,1000000,1000000.0,21990,0.0,0.0,
2023-01-20,xxx91_convert,125.7,136.68,124.31,133.42,0.09,keep,0,1000000,1000000.0,37601,0.0,0.0,
2023-01-27,xxx91_convert,135.87,180.68,134.27,177.9,0.3335,keep,0,1000000,1000000.0,79322,0.0,0.0,
2023-02-03,xxx91_convert,178.05,199.0,162.78,189.98,0.0679,keep,0,1000000,1000000.0,41151,0.0,0.0,
2023-02-10,xxx91_convert,193.01,214.0,189.55,196.89,0.0365,keep,0,1000000,1000000.0,21098,0.0,0.0,
2023-02-17,xxx91_convert,194.42,217.65,187.61,208.31,0.058,keep,0,1000000,1000000.0,58664,0.0,0.0,
2023-02-24,xxx91_convert,204.99,209.71,191.78,196.88,-0.0549,keep,0,1000000,1000000.0,77038,0.0,0.0,
2023-03-03,xxx91_convert,202.03,211.23,186.01,197.79,0.0047,keep,0,1000000,1000000.0,30626,0.0,0.0,
2023-03-10,xxx91_convert,198.54,198.6,168.44,173.44,-0.1231,keep,0,1000000,1000000.0,49487,0.0,0.0,
2023-03-17,xxx91_convert,167.46,186.22,163.91,180.13,0.0386,keep,0,1000000,1000000.0,18962,0.0,0.0,
2023-03-24,xxx91_convert,178.08,200.66,176.35,190.41,0.0571,keep,0,1000000,1000000.0,72014,0.0,0.0,
2023-03-31,xxx91_convert,194.42,207.79,185.43,207.46,0.0896,keep,0,1000000,1000000.0,89398,0.0,0.0,
2023-04-06,xxx91_convert,199.91,202.69,179.74,185.06,-0.108,keep,0,1000000,1000000.0,92306,0.0,0.0,
2023-04-14,xxx91_convert,179.94,191.58,176.11,185.0,-0.0003,keep,0,1000000,1000000.0,78035,0.0,0.0,
2023-04-21,xxx91_convert,186.32,189.69,160.56,165.08,-0.1078,keep,0,1000000,1000000.0,36653,0.0,0.0,
2023-04-28,xxx91_convert,164.65,165.65,152.37,164.31,-0.0047,buy,0,1000000,1000000.0,75470,0.0,0.0,
2023-05-05,xxx91_convert,163.17,170.79,158.83,170.06,0.0351,buy,1225,800104.5,1008428.0,91462,208323.5,0.2066,0.0
2023-05-12,xxx91_convert,173.72,177.38,166.56,167.98,-0.0122,keep,2146,640099.17,1000584.25,95090,360485.08,0.3603,0.0
2023-05-19,xxx91_convert,167.66,181.95,164.35,180.14,0.0724,keep,2146,640099.17,1026679.61,89623,386580.44,0.3765,
2023-05-26,xxx91_convert,180.7,198.6,178.22,193.17,0.0725,keep,2146,640099.17,1054641.99,48982,414542.82,0.3931,
2023-06-02,xxx91_convert,200.1,217.25,195.12,213.97,0.1078,keep,2146,640099.17,1099278.79,52604,459179.62,0.4177,
2023-06-09,xxx91_convert,217.8,252.42,212.53,244.4,0.1421,keep,2146,640099.17,1164581.57,27845,524482.4,0.4504,
2023-06-16,xxx91_convert,247.94,263.6,244.59,260.54,0.0659,keep,2146,640099.17,1199218.0100000002,29342,559118.84,0.4662,
2023-06-23,xxx91_convert,261.5,276.99,248.25,256.6,-0.0152,keep,2146,640099.17,1190762.77,82374,550663.6,0.4624,
2023-06-30,xxx91_convert,250.07,264.45,240.7,261.77,0.0201,keep,2146,640099.17,1201857.5899999999,92420,561758.42,0.4674,
2023-07-07,xxx91_convert,276.49,284.25,272.88,274.43,0.0485,keep,2146,640099.17,1229025.9500000002,80423,588926.78,0.4792,
2023-07-14,xxx91_convert,276.47,285.3,265.1,281.38,0.0253,keep,2146,640099.17,1243940.65,93111,603841.48,0.4854,
2023-07-21,xxx91_convert,286.63,299.29,255.8,260.02,-0.076,keep,2146,640099.17,1198102.0899999999,53499,558002.92,0.4657,
2023-07-28,xxx91_convert,255.85,272.9,254.12,266.44,0.0248,keep,2146,640099.17,1211879.4100000001,31469,571780.24,0.4718,
2023-08-04,xxx91_convert,267.48,269.08,250.49,253.86,-0.0473,keep,2146,640099.17,1184882.73,84368,544783.56,0.4598,
2023-08-11,xxx91_convert,251.45,253.65,238.02,242.65,-0.0443,keep,2146,640099.17,1160826.07,44815,520726.9,0.4486,
2023-08-18,xxx91_convert,235.7,240.66,212.36,215.49,-0.112,keep,2146,640099.17,1102540.71,30862,462441.54,0.4194,
2023-08-25,xxx91_convert,221.55,240.82,220.58,238.59,0.1073,keep,2146,640099.17,1152113.31,74474,512014.14,0.4444,
2023-09-01,xxx91_convert,242.58,261.18,235.35,245.01,0.027,keep,2146,640099.17,1165890.63,40590,525791.46,0.451,
2023-09-08,xxx91_convert,245.0,258.0,243.27,248.5,0.0143,buy,2146,640099.17,1173380.17,13566,533281.0,0.4545,
2023-09-15,xxx91_convert,264.27,278.98,260.61,274.39,0.1042,keep,2630,512187.65,1233833.35,75306,721645.7,0.5849,0.0
2023-09-22,xxx91_convert,271.16,273.93,244.48,244.88,-0.1075,keep,2630,512187.65,1156222.05,51335,644034.4,0.557,
2023-09-29,xxx91_convert,243.38,254.77,234.58,250.22,0.0218,keep,2630,512187.65,1170266.25,26488,658078.6,0.5623,
2023-10-06,xxx91_convert,244.81,263.6,242.62,260.53,0.041,keep,2630,512187.65,1197381.5499999998,46934,685193.9,0.5722,
2023-10-13,xxx91_convert,255.31,268.94,250.22,251.12,-0.0361,keep,2630,512187.65,1172633.25,58191,660445.6,0.5632,
2023-10-20,xxx91_convert,250.05,257.18,210.42,211.99,-0.1558,keep,2630,512187.65,1069721.35,68594,557533.7,0.5212,
2023-10-27,xxx91_convert,210.0,222.05,202.51,207.3,-0.0222,keep,2630,512187.65,1057386.65,51051,545199.0,0.5156,
2023-11-03,xxx91_convert,209.28,226.3701,194.07,219.96,0.0611,keep,2630,512187.65,1090682.4500000002,35591,578494.8,0.5304,
2023-11-10,xxx91_convert,223.98,226.32,205.69,214.65,-0.0241,keep,2630,512187.65,1076717.15,83955,564529.5,0.5243,
2023-11-17,xxx91_convert,215.6,246.7,211.6101,234.3,0.0915,keep,2630,512187.65,1128396.65,47189,616209.0,0.5461,
2023-11-24,xxx91_convert,234.04,244.01,231.02,235.45,0.0049,keep,2630,512187.65,1131421.15,76192,619233.5,0.5473,
2023-12-01,xxx91_convert,236.89,252.75,231.9,238.83,0.0144,keep,2630,512187.65,1140310.55,19255,628122.9,0.5508,
2023-12-08,xxx91_convert,235.75,246.66,233.2902,243.84,0.0209,keep,2630,512187.65,1153486.85,80538,641299.2,0.556,
2023-12-15,xxx91_convert,242.74,254.13,228.2,253.5,0.0396,keep,2630,512187.65,1178892.65,35250,666705.0,0.5655,
2023-12-20,xxx91_convert,253.78,259.84,247.0,247.14,-0.0251,,2630,512187.65,1162165.85,51572,649978.2,0.5593,
