date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx73_convert,167.53,167.91,156.86,156.97,-0.0583,,,,,67582,,,
2022-01-14,xxx73_convert,150.52,153.6,146.85,148.18,-0.0559,,,,,24034,,,
2022-01-21,xxx73_convert,148.06,149.1,142.5,142.95,-0.0353,,,,,92672,,,
2022-01-28,xxx73_convert,140.81,148.97,139.56,145.91,0.0207,,,,,16542,,,
2022-02-04,xxx73_convert,146.27,149.68,143.64,145.39,-0.0036,,,,,17998,,,
2022-02-11,xxx73_convert,145.3,147.54,139.56,140.18,-0.0358,,,,,84462,,,
2022-02-18,xxx73_convert,140.08,146.95,139.79,142.95,0.0199,,,,,16682,,,
2022-02-25,xxx73_convert,141.59,141.64,130.93,138.8,-0.029,,,,,32441,,,
2022-03-04,xxx73_convert,137.06,138.38,130.7,131.18,-0.0548,,,,,62643,,,
2022-03-11,xxx73_convert,131.0,131.03,120.8,122.63,-0.0652,,,,,66900,,,
2022-03-18,xxx73_convert,121.53,131.46,116.75,131.24,0.0702,keep,0,1000000,1000000,72461,0.0,0.0,
2022-03-25,xxx73_convert,129.72,139.0,128.62,133.7,0.0188,keep,0,1000000,1000000.0,13248,0.0,0.0,
2022-04-01,xxx73_convert,133.76,139.86,132.17,133.52,-0.0013,keep,0,1000000,1000000.0,47826,0.0,0.0,
2022-04-08,xxx73_convert,133.05,135.21,126.33,128.15,-0.0403,keep,0,1000000,1000000.0,71627,0.0,0.0,
2022-04-14,xxx73_convert,125.1,134.38,124.32,133.46,0.0415,keep,0,1000000,1000000.0,81853,0.0,0.0,
2022-04-22,xxx73_convert,132.0,139.14,128.71,129.07,-0.0329,keep,0,1000000,1000000.0,99307,0.0,0.0,
2022-04-29,xxx73_convert,127.8,128.94,120.48,124.7,-0.0339,keep,0,1000000,1000000.0,44976,0.0,0.0,
2022-05-06,xxx73_convert,124.43,126.2,110.66,114.49,-0.0818,keep,0,1000000,1000000.0,71016,0.0,0.0,
2022-05-13,xxx73_convert,112.97,114.43,105.0,113.01,-0.0128,keep,0,1000000,1000000.0,90275,0.0,0.0,
2022-05-20,xxx73_convert,112.98,117.1,105.07,108.0,-0.0442,keep,0,1000000,1000000.0,38187,0.0,0.0,
2022-05-27,xxx73_convert,107.47,116.01,103.46,115.99,0.074,keep,0,1000000,1000000.0,54337,0.0,0.0,
2022-06-03,xxx73_convert,117.5,123.58,114.45,120.95,0.0429,keep,0,1000000,1000000.0,12073,0.0,0.0,
2022-06-10,xxx73_convert,121.5,123.82,114.26,114.73,-0.0514,keep,0,1000000,1000000.0,51654,0.0,0.0,
2022-06-17,xxx73_convert,110.39,114.72,105.72,107.34,-0.0644,keep,0,1000000,1000000.0,44384,0.0,0.0,
2022-06-24,xxx73_convert,108.46,112.94,104.41,112.91,0.052,keep,0,1000000,1000000.0,28760,0.0,0.0,
2022-07-01,xxx73_convert,112.24,114.05,99.53,101.18,-0.1039,keep,0,1000000,1000000.0,80390,0.0,0.0,
2022-07-08,xxx73_convert,100.45,108.61,100.11,107.93,0.0667,keep,0,1000000,1000000.0,68532,0.0,0.0,
2022-07-15,xxx73_convert,106.6,107.09,101.56,104.7,-0.0299,keep,0,1000000,1000000.0,22660,0.0,0.0,
2022-07-22,xxx73_convert,106.19,111.93,103.68,109.12,0.0422,keep,0,1000000,1000000.0,74302,0.0,0.0,
2022-07-29,xxx73_convert,109.61,115.21,104.57,114.92,0.0533,keep,0,1000000,1000000.0,36726,0.0,0.0,
2022-08-05,xxx73_convert,114.0,115.55,111.67,113.87,-0.009,keep,0,1000000,1000000.0,52182,0.0,0.0,
2022-08-12,xxx73_convert,114.0,116.75,108.82,116.07,0.0193,keep,0,1000000,1000000.0,85063,0.0,0.0,
2022-08-19,xxx73_convert,115.45,118.47,113.03,113.16,-0.025,keep,0,1000000,1000000.0,78652,0.0,0.0,
2022-08-26,xxx73_convert,111.02,113.73,108.23,108.28,-0.0431,keep,0,1000000,1000000.0,73085,0.0,0.0,
2022-09-02,xxx73_convert,106.81,110.08,103.8,105.74,-0.0234,keep,0,1000000,1000000.0,35837,0.0,0.0,
2022-09-09,xxx73_convert,105.44,111.69,103.68,110.97,0.0495,keep,0,1000000,1000000.0,35123,0.0,0.0,
2022-09-16,xxx73_convert,111.38,113.36,103.25,104.12,-0.0618,keep,0,1000000,1000000.0,95933,0.0,0.0,
2022-09-23,xxx73_convert,103.69,107.37,95.34,97.02,-0.0682,keep,0,1000000,1000000.0,30561,0.0,0.0,
2022-09-30,xxx73_convert,96.09,99.43,82.5,83.12,-0.1433,keep,0,1000000,1000000.0,26927,0.0,0.0,
2022-10-07,xxx73_convert,83.13,92.64,82.22,87.16,0.0486,keep,0,1000000,1000000.0,11353,0.0,0.0,
2022-10-14,xxx73_convert,87.76,90.88,85.07,87.55,0.0045,keep,0,1000000,1000000.0,39020,0.0,0.0,
2022-10-21,xxx73_convert,89.53,92.91,86.61,88.5,0.0108,keep,0,1000000,1000000.0,20989,0.0,0.0,
2022-10-28,xxx73_convert,87.79,94.35,86.24,93.83,0.0603,keep,0,1000000,1000000.0,14247,0.0,0.0,
2022-11-04,xxx73_convert,93.0,98.23,88.72,95.79,0.0209,keep,0,1000000,1000000.0,43526,0.0,0.0,
2022-11-11,xxx73_convert,96.31,107.21,91.96,106.09,0.1075,keep,0,1000000,1000000.0,27984,0.0,0.0,
2022-11-18,xxx73_convert,105.2,109.31,102.92,105.42,-0.0064,keep,0,1000000,1000000.0,26263,0.0,0.0,
2022-11-25,xxx73_convert,104.61,107.18,103.6,105.96,0.005,keep,0,1000000,1000000.0,37369,0.0,0.0,
2022-12-02,xxx73_convert,105.25,112.71,104.65,112.2,0.0589,keep,0,1000000,1000000.0,41206,0.0,0.0,
2022-12-09,xxx73_convert,111.02,111.49,106.75,109.42,-0.0247,keep,0,1000000,1000000.0,51610,0.0,0.0,
2022-12-16,xxx73_convert,110.1,116.45,105.12,105.95,-0.0317,keep,0,1000000,1000000.0,43985,0.0,0.0,
2022-12-23,xxx73_convert,104.99,119.18,101.68,116.25,0.0973,keep,0,1000000,1000000.0,31589,0.0,0.0,
2022-12-30,xxx73_convert,116.47,118.24,114.96,117.01,0.0066,keep,0,1000000,1000000.0,42311,0.0,0.0,
2023-01-06,xxx73_convert,118.55,125.36,117.44,124.53,0.0642,keep,0,1000000,1000000.0,56808,0.0,0.0,
2023-01-13,xxx73_convert,125.0,129.23,124.37,128.85,0.0347,keep,0,1000000,1000000.0,51873,0.0,0.0,
2023-01-20,xxx73_convert,128.0,129.05,123.61,126.62,-0.0172,keep,0,1000000,1000000.0,93486,0.0,0.0,
