date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx67_convert,47.37,49.995,47.18,49.77,0.0501,,,,,73895,,,
2022-01-14,xxx67_convert,50.09,50.91,48.61,50.81,0.0209,,,,,75230,,,
2022-01-21,xxx67_convert,50.97,51.37,49.59,50.32,-0.0096,,,,,32382,,,
2022-01-28,xxx67_convert,50.23,51.21,48.65,50.48,0.0032,,,,,19533,,,
2022-02-04,xxx67_convert,50.09,51.07,49.89,50.19,-0.0058,,,,,70939,,,
2022-02-11,xxx67_convert,50.28,51.0384,50.0,50.37,0.0037,,,,,26419,,,
2022-02-18,xxx67_convert,50.37,52.17,49.48,51.74,0.0272,,,,,45163,,,
2022-02-25,xxx67_convert,51.69,52.06,48.61,51.48,-0.005,,,,,84639,,,
2022-03-04,xxx67_convert,50.88,53.835,50.555,53.49,0.039,,,,,88714,,,
2022-03-11,xxx67_convert,52.8,53.525,50.31,50.48,-0.0563,,,,,26840,,,
2022-03-18,xxx67_convert,50.65,52.075,49.79,51.68,0.0238,keep,0,1000000,1000000,25653,0.0,0.0,
2022-03-25,xxx67_convert,51.85,53.96,51.8,53.62,0.0375,keep,0,1000000,1000000.0,50250,0.0,0.0,
2022-04-01,xxx67_convert,52.44,52.785,51.195,52.71,-0.017,keep,0,1000000,1000000.0,64202,0.0,0.0,
2022-04-08,xxx67_convert,52.72,54.37,52.05,54.11,0.0266,keep,0,1000000,1000000.0,11348,0.0,0.0,
2022-04-14,xxx67_convert,54.48,55.33,54.06,54.98,0.0161,keep,0,1000000,1000000.0,41258,0.0,0.0,
2022-04-22,xxx67_convert,54.91,57.05,54.595,55.53,0.01,keep,0,1000000,1000000.0,51291,0.0,0.0,
2022-04-29,xxx67_convert,55.19,56.99,53.25,55.57,0.0007,keep,0,1000000,1000000.0,98146,0.0,0.0,
2022-05-06,xxx67_convert,56.09,56.7464,54.47,56.57,0.018,keep,0,1000000,1000000.0,21470,0.0,0.0,
2022-05-13,xxx67_convert,56.5,57.03,50.36,53.04,-0.0625,keep,0,1000000,1000000.0,69233,0.0,0.0,
2022-05-20,xxx67_convert,53.21,54.46,50.6,51.09,-0.0368,keep,0,1000000,1000000.0,10160,0.0,0.0,
