date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx97_convert,217.52,226.79,215.64,216.96,0.0012,,,,,61529,,,
2022-01-14,xxx97_convert,213.98,220.48,206.5,214.67,-0.0105,,,,,93562,,,
2022-01-21,xxx97_convert,215.88,219.6,205.82,205.93,-0.0408,,,,,68001,,,
2022-01-28,xxx97_convert,202.18,228.12,195.65,228.0,0.1072,,,,,54704,,,
2022-02-04,xxx97_convert,225.55,235.85,222.05,228.39,0.0018,,,,,70262,,,
2022-02-11,xxx97_convert,228.0,233.15,223.54,224.69,-0.0162,,,,,65732,,,
2022-02-18,xxx97_convert,223.29,229.88,221.84,222.69,-0.0088,,,,,30493,,,
2022-02-25,xxx97_convert,221.02,224.34,201.45,219.27,-0.0154,,,,,86701,,,
2022-03-04,xxx97_convert,216.0,218.65,196.86,200.29,-0.0866,,,,,18278,,,
2022-03-11,xxx97_convert,199.84,200.84,186.67,196.71,-0.018,,,,,29047,,,
2022-03-18,xxx97_convert,198.42,219.26,198.16,219.11,0.1139,keep,0,1000000,1000000,62603,0.0,0.0,
2022-03-25,xxx97_convert,216.34,219.57,214.0,218.43,-0.0029,keep,0,1000000,1000000.0,60344,0.0,0.0,
2022-04-01,xxx97_convert,218.5,228.81,217.51,226.36,0.0363,keep,0,1000000,1000000.0,75250,0.0,0.0,
2022-04-08,xxx97_convert,225.76,229.24,213.08,216.98,-0.0415,keep,0,1000000,1000000.0,86241,0.0,0.0,
2022-04-14,xxx97_convert,215.25,217.3,207.17,212.79,-0.0194,keep,0,1000000,1000000.0,33737,0.0,0.0,
2022-04-22,xxx97_convert,211.67,223.92,207.95,208.17,-0.0218,keep,0,1000000,1000000.0,10563,0.0,0.0,
2022-04-29,xxx97_convert,206.35,224.93,201.1,213.13,0.0239,keep,0,1000000,1000000.0,70084,0.0,0.0,
2022-05-06,xxx97_convert,211.77,214.8,200.22,202.82,-0.0484,keep,0,1000000,1000000.0,88143,0.0,0.0,
