date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx31_convert,117.42,125.54,117.29,125.03,0.0655,,,,,16937,,,
2022-01-14,xxx31_convert,125.15,129.2,123.86,128.96,0.0314,,,,,36869,,,
2022-01-21,xxx31_convert,129.69,130.86,126.23,126.91,-0.0159,,,,,82993,,,
2022-01-28,xxx31_convert,124.45,137.0,122.84,130.61,0.0291,,,,,92400,,,
2022-02-04,xxx31_convert,130.19,137.0,129.33,135.88,0.0403,,,,,84852,,,
2022-02-11,xxx31_convert,135.34,139.44,134.83,138.81,0.0216,,,,,19378,,,
2022-02-18,xxx31_convert,137.94,138.05,132.05,133.42,-0.0387,,,,,51313,,,
2022-02-25,xxx31_convert,137.0,140.5,130.52,140.38,0.0522,,,,,67971,,,
2022-03-04,xxx31_convert,139.27,159.95,138.65,158.65,0.1302,,,,,38697,,,
2022-03-11,xxx31_convert,159.9,174.76,155.72,170.9,0.0773,,,,,53607,,,
2022-03-18,xxx31_convert,166.21,168.35,155.26,161.73,-0.0537,keep,0,1000000,1000000,22323,0.0,0.0,
2022-03-25,xxx31_convert,163.02,169.69,162.58,169.31,0.047,keep,0,1000000,1000000.0,25796,0.0,0.0,
2022-04-01,xxx31_convert,165.9,166.63,160.5,164.22,-0.0301,keep,0,1000000,1000000.0,19499,0.0,0.0,
2022-04-08,xxx31_convert,165.0,171.1,163.0,169.93,0.0348,keep,0,1000000,1000000.0,68694,0.0,0.0,
2022-04-14,xxx31_convert,168.57,172.94,164.91,171.59,0.0097,keep,0,1000000,1000000.0,55876,0.0,0.0,
2022-04-22,xxx31_convert,173.0,174.54,160.86,160.95,-0.062,keep,0,1000000,1000000.0,67423,0.0,0.0,
2022-04-29,xxx31_convert,155.73,163.0,151.36,156.67,-0.0266,keep,0,1000000,1000000.0,41267,0.0,0.0,
2022-05-06,xxx31_convert,156.31,170.97,155.15,170.69,0.0896,keep,0,1000000,1000000.0,87677,0.0,0.0,
2022-05-13,xxx31_convert,167.75,168.79,157.87,167.87,-0.0165,keep,0,1000000,1000000.0,29964,0.0,0.0,
2022-05-20,xxx31_convert,169.0,175.65,162.83,167.82,-0.0002,keep,0,1000000,1000000.0,84044,0.0,0.0,
2022-05-27,xxx31_convert,169.43,178.35,169.11,178.28,0.0623,keep,0,1000000,1000000.0,93052,0.0,0.0,
2022-06-03,xxx31_convert,179.96,180.96,173.47,177.6,-0.0038,keep,0,1000000,1000000.0,85905,0.0,0.0,
