date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx74_convert,298.15,307.11,270.57,272.47,-0.0736,,,,,63759,,,
2022-01-14,xxx74_convert,265.81,285.95,256.44,269.42,-0.0113,,,,,91590,,,
2022-01-21,xxx74_convert,262.6,266.38,232.63,233.74,-0.1325,,,,,38100,,,
2022-01-28,xxx74_convert,223.3,240.57,208.88,228.4,-0.0229,,,,,52451,,,
2022-02-04,xxx74_convert,231.82,258.17,230.52,243.19,0.0647,,,,,23704,,,
2022-02-11,xxx74_convert,243.72,269.25,237.73,239.49,-0.0152,,,,,49238,,,
2022-02-18,xxx74_convert,239.34,265.82,231.0,236.42,-0.0128,,,,,24498,,,
2022-02-25,xxx74_convert,230.35,242.17,208.9,241.57,0.0217,,,,,46207,,,
2022-03-04,xxx74_convert,239.92,246.65,224.82,229.36,-0.0506,,,,,88902,,,
2022-03-11,xxx74_convert,228.17,232.2,206.5,221.0,-0.0365,,,,,57293,,,
2022-03-18,xxx74_convert,218.69,265.69,211.59,264.53,0.1969,keep,0,1000000,1000000,74727,0.0,0.0,
2022-03-25,xxx74_convert,265.07,283.58,255.75,276.92,0.0467,keep,0,1000000,1000000.0,67574,0.0,0.0,
2022-04-01,xxx74_convert,277.56,289.46,262.67,267.12,-0.0354,keep,0,1000000,1000000.0,11334,0.0,0.0,
2022-04-08,xxx74_convert,267.28,275.58,230.62,231.19,-0.1345,keep,0,1000000,1000000.0,36281,0.0,0.0,
2022-04-14,xxx74_convert,222.14,227.77,211.63,212.58,-0.0805,keep,0,1000000,1000000.0,28865,0.0,0.0,
2022-04-22,xxx74_convert,212.0,226.7,195.0,195.15,-0.082,keep,0,1000000,1000000.0,36296,0.0,0.0,
2022-04-29,xxx74_convert,192.02,201.28,182.9,185.47,-0.0497,keep,0,1000000,1000000.0,27734,0.0,0.0,
2022-05-06,xxx74_convert,185.41,204.0,179.9,186.75,0.0068,keep,0,1000000,1000000.0,84379,0.0,0.0,
2022-05-13,xxx74_convert,180.34,182.55,155.67,177.06,-0.0518,keep,0,1000000,1000000.0,71923,0.0,0.0,
2022-05-20,xxx74_convert,175.09,183.71,157.55,166.94,-0.0572,keep,0,1000000,1000000.0,94448,0.0,0.0,
2022-05-27,xxx74_convert,162.74,188.81,157.8,188.11,0.1268,keep,0,1000000,1000000.0,36878,0.0,0.0,
2022-06-03,xxx74_convert,189.8,196.19,181.22,187.2,-0.0049,keep,0,1000000,1000000.0,79291,0.0,0.0,
2022-06-10,xxx74_convert,191.39,193.37,168.69,169.74,-0.0933,keep,0,1000000,1000000.0,95436,0.0,0.0,
2022-06-17,xxx74_convert,160.0,168.68,153.28,158.8,-0.0644,keep,0,1000000,1000000.0,62897,0.0,0.0,
2022-06-24,xxx74_convert,164.75,171.4,158.53,171.26,0.0784,keep,0,1000000,1000000.0,77761,0.0,0.0,
2022-07-01,xxx74_convert,173.12,173.3,143.92,145.23,-0.152,keep,0,1000000,1000000.0,66259,0.0,0.0,
2022-07-08,xxx74_convert,141.75,160.37,140.55,158.38,0.0905,keep,0,1000000,1000000.0,74641,0.0,0.0,
2022-07-15,xxx74_convert,155.26,157.82,144.65,157.62,-0.0048,keep,0,1000000,1000000.0,23235,0.0,0.0,
2022-07-22,xxx74_convert,163.02,181.44,160.02,173.19,0.0987,keep,0,1000000,1000000.0,94806,0.0,0.0,
2022-07-29,xxx74_convert,170.19,182.44,164.78,181.63,0.0488,keep,0,1000000,1000000.0,96113,0.0,0.0,
2022-08-05,xxx74_convert,181.82,192.74,179.9,189.89,0.0454,keep,0,1000000,1000000.0,19366,0.0,0.0,
2022-08-12,xxx74_convert,175.02,187.18,167.24,187.09,-0.0148,keep,0,1000000,1000000.0,24643,0.0,0.0,
2022-08-19,xxx74_convert,187.01,191.64,177.7,178.49,-0.0459,keep,0,1000000,1000000.0,62514,0.0,0.0,
2022-08-26,xxx74_convert,174.9,179.47,162.37,162.6,-0.0891,keep,0,1000000,1000000.0,10655,0.0,0.0,
2022-09-02,xxx74_convert,160.2,163.38,132.7,136.47,-0.1608,keep,0,1000000,1000000.0,85474,0.0,0.0,
2022-09-09,xxx74_convert,137.31,144.74,133.46,143.87,0.0543,keep,0,1000000,1000000.0,25021,0.0,0.0,
2022-09-16,xxx74_convert,143.69,145.47,126.17,131.98,-0.0826,keep,0,1000000,1000000.0,18326,0.0,0.0,
2022-09-23,xxx74_convert,130.12,140.31,122.57,125.16,-0.0517,keep,0,1000000,1000000.0,60474,0.0,0.0,
2022-09-30,xxx74_convert,124.91,128.23,119.46,121.39,-0.0301,keep,0,1000000,1000000.0,17871,0.0,0.0,
2022-10-07,xxx74_convert,123.47,136.56,120.22,120.76,-0.0053,keep,0,1000000,1000000.0,42656,0.0,0.0,
2022-10-14,xxx74_convert,120.37,121.24,108.13,112.27,-0.0703,keep,0,1000000,1000000.0,48088,0.0,0.0,
2022-10-21,xxx74_convert,115.18,127.69,115.17,124.66,0.1103,keep,0,1000000,1000000.0,15531,0.0,0.0,
2022-10-28,xxx74_convert,125.08,138.5,120.64,138.34,0.1097,keep,0,1000000,1000000.0,89109,0.0,0.0,
2022-11-04,xxx74_convert,137.78,142.29,129.56,141.56,0.0233,keep,0,1000000,1000000.0,22581,0.0,0.0,
2022-11-11,xxx74_convert,142.28,163.89,137.59,163.27,0.1532,keep,0,1000000,1000000.0,89922,0.0,0.0,
2022-11-18,xxx74_convert,162.18,169.98,151.2,154.09,-0.0562,keep,0,1000000,1000000.0,42834,0.0,0.0,
2022-11-25,xxx74_convert,151.47,165.27,150.8,162.7,0.0559,keep,0,1000000,1000000.0,48495,0.0,0.0,
2022-12-02,xxx74_convert,160.26,172.65,155.2,168.76,0.0372,keep,0,1000000,1000000.0,24206,0.0,0.0,
2022-12-09,xxx74_convert,166.79,175.83,156.67,170.01,0.0074,keep,0,1000000,1000000.0,52753,0.0,0.0,
2022-12-16,xxx74_convert,170.37,187.9,164.1,165.71,-0.0254,keep,0,1000000,1000000.0,61884,0.0,0.0,
2022-12-23,xxx74_convert,165.72,166.27,148.82,152.06,-0.0823,keep,0,1000000,1000000.0,64936,0.0,0.0,
2022-12-30,xxx74_convert,150.74,151.0,138.84,146.14,-0.0389,keep,0,1000000,1000000.0,48415,0.0,0.0,
2023-01-06,xxx74_convert,148.51,150.1,140.34,148.59,0.0167,keep,0,1000000,1000000.0,30031,0.0,0.0,
2023-01-13,xxx74_convert,152.84,169.22,151.41,168.99,0.1374,keep,0,1000000,1000000.0,27248,0.0,0.0,
2023-01-20,xxx74_convert,168.99,178.73,167.31,178.39,0.0556,keep,0,1000000,1000000.0,55468,0.0,0.0,
2023-01-27,xxx74_convert,180.64,206.28,178.18,203.65,0.1416,keep,0,1000000,1000000.0,78705,0.0,0.0,
2023-02-03,xxx74_convert,199.5,219.49,189.5,211.0,0.0361,keep,0,1000000,1000000.0,58027,0.0,0.0,
2023-02-10,xxx74_convert,208.06,230.2,207.86,212.65,0.0077,keep,0,1000000,1000000.0,65122,0.0,0.0,
2023-02-17,xxx74_convert,215.38,230.49,209.62,213.88,0.0058,keep,0,1000000,1000000.0,80762,0.0,0.0,
2023-02-24,xxx74_convert,210.0,238.88,204.21,232.86,0.0887,keep,0,1000000,1000000.0,39460,0.0,0.0,
2023-03-03,xxx74_convert,236.7,239.0,224.32,238.9,0.0259,keep,0,1000000,1000000.0,32146,0.0,0.0,
2023-03-10,xxx74_convert,238.91,244.54,227.26,229.65,-0.0388,buy,0,1000000,1000000.0,83456,0.0,0.0,
2023-03-17,xxx74_convert,227.52,263.99,222.97,257.25,0.1202,keep,879,800001.13,1026123.88,74644,226122.75,0.2204,0.0
2023-03-24,xxx74_convert,256.15,275.89,251.3,267.79,0.0409,keep,879,800001.13,1035388.54,10119,235387.41,0.2273,
2023-03-31,xxx74_convert,268.37,278.34,258.5,277.77,0.0372,keep,879,800001.13,1044160.96,51808,244159.83,0.2338,
2023-04-06,xxx74_convert,275.09,280.0,263.95,270.37,-0.0266,keep,879,800001.13,1037656.36,13679,237655.23,0.229,
2023-04-14,xxx74_convert,268.23,277.9,262.2,267.58,-0.0104,keep,879,800001.13,1035203.95,96673,235202.82,0.2272,
2023-04-21,xxx74_convert,265.66,281.1,264.33,271.19,0.0135,keep,879,800001.13,1038377.14,51487,238376.01,0.2296,
2023-04-28,xxx74_convert,270.13,277.58,262.25,277.49,0.0232,keep,879,800001.13,1043914.8400000001,95205,243913.71,0.2337,
2023-05-05,xxx74_convert,278.4,290.58,272.4,286.8,0.0336,sell,879,800001.13,1052098.33,99699,252097.2,0.2396,
2023-05-12,xxx74_convert,285.22,292.2,280.46,283.4,-0.0118,keep,704,849911.81102825,1049425.4110282501,42532,199513.6,0.1901,1.069
2023-05-19,xxx74_convert,285.09,318.28,281.52,312.64,0.1031,keep,704,849911.81102825,1070010.37102825,53749,220098.56,0.2057,
2023-05-26,xxx74_convert,309.01,394.8,298.06,389.46,0.2456,keep,704,849911.81102825,1124091.6510282499,24412,274179.84,0.2439,
2023-06-02,xxx74_convert,405.95,419.38,378.22,393.27,0.0098,keep,704,849911.81102825,1126773.89102825,49713,276862.08,0.2457,
2023-06-09,xxx74_convert,389.09,397.11,373.56,387.7,-0.0142,buy,704,849911.81102825,1122852.61102825,46539,272940.8,0.2431,
2023-06-16,xxx74_convert,392.0,437.21,386.18,426.92,0.1011,keep,1137,680171.4810282501,1165579.52102825,81371,485408.04,0.4165,0.0
2023-06-23,xxx74_convert,429.98,439.9,420.15,422.09,-0.0114,buy,1137,680171.4810282501,1160087.81102825,63826,479916.33,0.4137,
