date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx40_convert,259.8,266.79,256.96,263.99,0.0206,,,,,17443,,,
2022-01-14,xxx40_convert,262.62,262.62,252.14,256.22,-0.0294,,,,,43124,,,
2022-01-21,xxx40_convert,252.66,256.0,243.94,244.91,-0.0442,,,,,23472,,,
2022-01-28,xxx40_convert,239.56,248.25,236.85,244.78,-0.0005,,,,,72744,,,
2022-02-04,xxx40_convert,244.03,256.49,241.0,244.11,-0.0028,,,,,38284,,,
2022-02-11,xxx40_convert,244.9,248.6,231.23,232.21,-0.0488,,,,,94356,,,
2022-02-18,xxx40_convert,231.33,234.17,220.81,222.23,-0.0429,,,,,56197,,,
2022-02-25,xxx40_convert,220.15,222.64,206.31,220.72,-0.0068,,,,,82765,,,
2022-03-04,xxx40_convert,217.18,224.95,212.3,214.54,-0.028,,,,,86550,,,
2022-03-11,xxx40_convert,212.0,220.41,199.03,213.18,-0.0064,,,,,88204,,,
2022-03-18,xxx40_convert,212.51,229.42,208.81,218.91,0.027,keep,0,1000000,1000000,37152,0.0,0.0,
2022-03-25,xxx40_convert,217.72,228.7,217.47,226.56,0.035,keep,0,1000000,1000000.0,43025,0.0,0.0,
2022-04-01,xxx40_convert,226.84,241.57,221.0,221.25,-0.0234,keep,0,1000000,1000000.0,98804,0.0,0.0,
2022-04-08,xxx40_convert,218.39,220.86,199.21,201.52,-0.089,keep,0,1000000,1000000.0,16888,0.0,0.0,
2022-04-14,xxx40_convert,199.61,208.5,199.61,205.74,0.0209,keep,0,1000000,1000000.0,83495,0.0,0.0,
2022-04-22,xxx40_convert,205.52,214.07,201.97,205.21,-0.0026,keep,0,1000000,1000000.0,64749,0.0,0.0,
2022-04-29,xxx40_convert,204.05,208.87,196.15,198.74,-0.0315,keep,0,1000000,1000000.0,32005,0.0,0.0,
2022-05-06,xxx40_convert,198.94,212.44,192.82,210.21,0.0577,keep,0,1000000,1000000.0,11721,0.0,0.0,
2022-05-13,xxx40_convert,207.32,215.06,202.31,211.29,0.0051,keep,0,1000000,1000000.0,19006,0.0,0.0,
2022-05-20,xxx40_convert,210.47,222.52,195.43,200.9,-0.0491,keep,0,1000000,1000000.0,75010,0.0,0.0,
2022-05-27,xxx40_convert,202.19,220.1,197.28,219.67,0.0935,keep,0,1000000,1000000.0,25721,0.0,0.0,
2022-06-03,xxx40_convert,217.78,226.33,215.17,218.7,-0.0044,keep,0,1000000,1000000.0,58110,0.0,0.0,
