date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission
2022-01-07,xxx71_convert,93.42,93.65,84.51,86.41,-0.0744,,,,,,,
2022-01-14,xxx71_convert,85.8,86.36,82.67,83.2,-0.0371,,,,,,,
2022-01-21,xxx71_convert,82.0,85.275,80.7,82.6,-0.0072,,,,,,,
2022-01-28,xxx71_convert,81.65,82.045,69.79,72.5,-0.1223,,,,,,,
2022-02-04,xxx71_convert,72.91,79.47,72.75,76.01,0.0485,,,,,,,
2022-02-11,xxx71_convert,76.0,77.27,74.67,74.96,-0.0138,,,,,,,
2022-02-18,xxx71_convert,74.95,76.47,73.815,74.15,-0.0107,,,,,,,
2022-02-25,xxx71_convert,73.93,77.24,70.7402,77.16,0.0405,,,,,,,
2022-03-04,xxx71_convert,77.09,80.45,76.49,80.21,0.0395,,,,,,,
2022-03-11,xxx71_convert,80.96,85.4,78.44,79.3,-0.0113,,,,,,,
2022-03-18,xxx71_convert,79.68,83.49,78.7,82.37,0.0387,buy,0,1000000,1000000,0.0,0.0,
2022-03-25,xxx71_convert,82.0,84.24,81.42,83.94,0.0191,buy,2438,800059.62,1004705.34,204645.72,0.2037,0.0
2022-04-01,xxx71_convert,84.05,86.28,83.65,85.71,0.0211,buy,4341,640093.44,1012160.5499999999,372067.11,0.3676,0.0
2022-04-08,xxx71_convert,85.64,87.52,84.64,86.09,0.0044,buy,5835,512132.33999999997,1014467.49,502335.15,0.4952,0.0
2022-04-14,xxx71_convert,86.15,86.22,82.78,82.81,-0.0382,sell,7023,409774.25999999995,991348.8899999999,581574.63,0.5866,0.0
2022-04-22,xxx71_convert,83.0,83.61,73.88,73.95,-0.107,sell,5619,526289.60604684,941814.6560468399,415525.05,0.4412,2.614
2022-04-29,xxx71_convert,74.0,75.14,70.88,71.02,-0.0396,sell,4496,609378.4975036699,928684.4175036699,319305.92,0.3438,1.8785
2022-05-06,xxx71_convert,71.1,73.33,68.52,72.47,0.0204,keep,3597,673286.95841456,933961.5484145599,260674.59,0.2791,1.4491
2022-05-13,xxx71_convert,71.8,72.08,67.22,69.8,-0.0369,keep,3597,673286.95841456,924357.5584145599,251070.6,0.2716,
2022-05-20,xxx71_convert,69.64,72.25,69.4,71.22,0.0203,buy,3597,673286.95841456,929465.2984145599,256178.34,0.2756,
2022-05-27,xxx71_convert,71.81,77.45,71.4599,77.43,0.0871,buy,5471,538696.2784145599,962315.8084145599,423619.53,0.4402,0.0
2022-06-03,xxx71_convert,76.78,78.945,75.17,78.69,0.0163,keep,6874,430959.9084145599,971874.9684145598,540915.06,0.5566,0.0
2022-06-10,xxx71_convert,81.19,81.49,75.77,75.91,-0.0354,keep,6874,430959.9084145599,952765.2484145599,521805.34,0.5477,
2022-06-17,xxx71_convert,74.58,75.55,70.12,70.81,-0.0671,keep,6874,430959.9084145599,917707.8484145598,486747.94,0.5304,
2022-06-24,xxx71_convert,70.8,78.13,70.8,78.02,0.1017,buy,6874,430959.9084145599,967269.3884145599,536309.48,0.5545,
2022-07-01,xxx71_convert,77.73,80.64,75.26,80.56,0.0325,buy,7982,344823.98841455986,987853.9084145599,643029.92,0.6509,0.0
2022-07-08,xxx71_convert,80.5,80.72,77.56,80.25,-0.0038,keep,8838,275907.42841455986,985156.9284145599,709249.5,0.7199,0.0
2022-07-15,xxx71_convert,80.0,81.3,76.33,78.71,-0.019,buy,8838,275907.42841455986,971546.4084145599,695638.98,0.716,
2022-07-22,xxx71_convert,78.33,81.8,77.5,80.25,0.0196,keep,9542,220756.06841455988,986501.5684145598,765745.5,0.7762,0.0
2022-07-29,xxx71_convert,80.0,86.27,79.18,84.49,0.0529,buy,9542,220756.06841455988,1026959.6484145599,806203.58,0.785,
2022-08-05,xxx71_convert,84.45,88.655,83.56,87.98,0.0413,keep,10064,176667.94841455988,1062098.66841456,885430.72,0.8337,0.0
2022-08-12,xxx71_convert,88.46,91.03,86.78,90.47,0.0283,buy,10064,176667.94841455988,1087158.0284145598,910490.08,0.8375,
2022-08-19,xxx71_convert,90.48,91.35,89.365,89.71,-0.0084,keep,10454,141376.84841455988,1079205.18841456,937828.34,0.869,0.0
2022-08-26,xxx71_convert,88.93,90.56,87.625,88.06,-0.0183,keep,10454,141376.84841455988,1061956.0884145598,920579.24,0.8669,
2022-09-02,xxx71_convert,86.98,87.85,84.71,85.11,-0.0335,buy,10454,141376.84841455988,1031116.7884145598,889739.94,0.8629,
2022-09-09,xxx71_convert,87.24,91.06,87.02,89.9,0.0562,keep,10778,113107.84841455988,1082050.04841456,968942.2,0.8955,0.0
2022-09-16,xxx71_convert,90.18,90.85,84.5,84.79,-0.0569,sell,10778,113107.84841455988,1026974.46841456,913866.62,0.8899,
